SMILES,Comment,RDKit_SMILES (REINVENT),Score,DENV_Activity,Stereo_Centers,QED,SA,MW,Heavy_Atoms,LogP,TPSA,HBA,HBD,Rotatable_Bonds,Ring_Count,Aromatic_Rings,Stability_Alerts,DENV_Activity (raw),Stereo_Centers (raw),QED (raw),SA (raw),MW (raw),Heavy_Atoms (raw),LogP (raw),TPSA (raw),HBA (raw),HBD (raw),Rotatable_Bonds (raw),Ring_Count (raw),Aromatic_Rings (raw),Stability_Alerts (raw),matchting_patterns (Stability_Alerts)
Cc1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NC2(N(C)C)COC2)cc1,,Cc1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NC2(N(C)C)COC2)cc1,0.5576434415410797,0.9765218,0.0,0.7233150220179206,0.00017410517,0.99979943,0.838174,0.9981497,0.9980982,0.7597469,0.1279931,0.01611495,0.0031523108,0.5,1.0,7.542885,4.0,0.7233150220179206,4.0656737090715795,407.5580000000002,30.0,2.9072200000000015,53.60000000000001,4.0,2.0,6.0,4.0,2.0,1.0,[]
CC(=O)c1cccc(NC(=O)C2C(c3ccc(C)cc3)NC(C3CCCC3)C2C)c1,,CC(=O)c1cccc(NC(=O)C2C(c3ccc(C)cc3)NC(C3CCCC3)C2C)c1,0.5068219354971522,0.9708617,0.0,0.6657061225773722,0.0051611066,0.9998479,0.838174,0.00058948994,0.99977094,0.9693466,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.629576,4.0,0.6657061225773722,3.549755215212498,404.5540000000002,30.0,5.291720000000005,58.2,3.0,2.0,5.0,4.0,2.0,1.0,[]
CCCC1C(C)NC(c2ccc(-c3cccc(O)c3)cc2)C1C(=O)NC(C)=O,,CCCC1C(C)NC(c2ccc(-c3cccc(O)c3)cc2)C1C(=O)NC(C)=O,0.5664530540846107,0.96825224,0.0,0.7374611225398187,0.0014751554,0.99939716,0.90909094,0.77293795,0.9999515,0.7597469,0.0031523108,0.07820028,0.5,0.5,1.0,7.664152,4.0,0.7374611225398187,3.7406754796604638,380.4880000000001,28.0,3.7872000000000012,78.43,4.0,3.0,5.0,3.0,2.0,1.0,[]
CC1C(C2CCC2)NC(c2ccc(N(C)C)cc2)C1C(=O)Nc1ccccc1,,CC1C(C2CCC2)NC(c2ccc(N(C)C)cc2)C1C(=O)Nc1ccccc1,0.5190533443496714,0.9676465,0.0,0.8086942944949675,0.005857408,0.9992086,0.90909094,0.067332745,0.882099,0.9693466,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.6717844,4.0,0.8086942944949675,3.530409050179526,377.5320000000001,28.0,4.4566000000000034,44.370000000000005,3.0,2.0,5.0,4.0,2.0,1.0,[]
CCC1C(C)NC(c2ccc(C3CC3)cc2)C1C(=O)NC(=O)c1ccc(C)cc1,,CCC1C(C)NC(c2ccc(C3CC3)cc2)C1C(=O)NC(=O)c1ccc(C)cc1,0.516786285341252,0.9684671,0.0,0.7390175324135384,0.0038528442,0.9997608,0.87800205,0.052028954,0.99977094,0.9693466,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.6614113,4.0,0.7390175324135384,3.5943909104309277,390.5270000000001,29.0,4.504220000000004,58.2,3.0,2.0,5.0,4.0,2.0,1.0,[]
CC1C(c2cc[nH]c2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,,CC1C(c2cc[nH]c2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,0.5159366030354336,0.9753406,0.0,0.5547987130082058,0.00062793493,0.99954206,0.78847593,0.8664235,0.9999721,0.7597469,0.0031523108,0.07820028,0.0031523108,0.0031523108,1.0,7.562544,4.0,0.5547987130082058,3.8706165417739484,416.52500000000015,31.0,3.675200000000002,77.23,4.0,3.0,5.0,4.0,3.0,1.0,[]
Cc1ccc(C2NC(C)C(c3cc(C)cc(C)c3)C2C(=O)NC2=NCCC2)cc1,,Cc1ccc(C2NC(C)C(c3cc(C)cc(C)c3)C2C(=O)NC2=NCCC2)cc1,0.5562512996899336,0.97401625,0.0,0.8197840743785608,0.00034070015,0.99973804,0.87800205,0.11578637,0.9979995,0.9693466,0.1279931,0.69473535,0.0031523108,0.5,1.0,7.583522,4.0,0.8197840743785608,3.9635961845605907,389.5430000000002,29.0,4.3531600000000035,53.49,3.0,2.0,3.0,4.0,2.0,1.0,[]
CC1CCC1C1C(C)NC(c2ccc(N(C)C)cc2)C1C(=O)Nc1ccccc1,,CC1CCC1C1C(C)NC(c2ccc(N(C)C)cc2)C1C(=O)Nc1ccccc1,0.512159312271212,0.9700792,0.0,0.7762603163477316,0.00069093704,0.9997825,0.87800205,0.01721704,0.882099,0.9693466,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.6402493,6.0,0.7762603163477316,3.856090913135713,391.5590000000001,29.0,4.702600000000004,44.370000000000005,3.0,2.0,5.0,4.0,2.0,1.0,[]
CC(C)CC(=O)NC(=O)C1C(c2ccc(-c3ccccc3)cc2)NC(C)C1C,,CC(C)CC(=O)NC(=O)C1C(c2ccc(-c3ccccc3)cc2)NC(C)C1C,0.5533378565795017,0.9743821,0.0,0.814212379292951,0.0056037903,0.9992772,0.90909094,0.1317221,0.99977094,0.9693466,0.1279931,0.07820028,0.5,0.5,1.0,7.5778327,4.0,0.814212379292951,3.5371778465243686,378.5160000000001,28.0,4.327600000000003,58.2,3.0,2.0,5.0,3.0,2.0,1.0,[]
CC(=O)NC(=O)C1C(c2ccc(-c3ccccc3)cc2)NC(C)C1C,,CC(=O)NC(=O)C1C(c2ccc(-c3ccccc3)cc2)NC(C)C1C,0.6365171509795221,0.9766908,0.0,0.9040352797089711,0.008157253,0.9662938,0.838174,0.98238903,0.99977094,0.9693466,0.1279931,0.69473535,0.5,0.5,1.0,7.5399933,4.0,0.9040352797089711,3.479713439982558,336.43500000000006,25.0,3.301400000000001,58.2,3.0,2.0,3.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C3CCNCC3)C(C(C)C)C2C(=O)NC2Cc3ccccc3C2)cc1,,Cc1ccc(C2NC(C3CCNCC3)C(C(C)C)C2C(=O)NC2Cc3ccccc3C2)cc1,0.5005367480952339,0.9455247,0.0,0.6472022091579567,0.0003477335,0.99334514,0.65878433,0.2624253,0.997672,0.9693466,0.0031523108,0.07820028,1.001358e-05,0.5,1.0,7.8844743,4.0,0.6472022091579567,3.9605177315637814,445.6510000000002,33.0,4.179520000000003,53.16,3.0,3.0,5.0,5.0,2.0,1.0,[]
CCCC1C(C(C)C)NC(c2ccc(C(C)C)cc2)C1C(=O)Nc1ccccc1,,CCCC1C(C(C)C)NC(c2ccc(C(C)C)cc2)C1C(=O)Nc1ccccc1,0.5050793445428321,0.9624171,0.0,0.5931516417671832,0.0053958297,0.9998022,0.87800205,4.172325e-06,0.6272377,0.9968477,0.1279931,0.0031523108,0.5,0.5,1.0,7.7324643,4.0,0.5931516417671832,3.542958431798448,392.5870000000001,29.0,6.1501000000000055,41.13,2.0,2.0,7.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(CC3CC3)C2C(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,,Cc1ccc(C2NC(C)C(CC3CC3)C2C(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,0.5461694704414373,0.9638206,0.0,0.7327681824058893,0.0014415383,0.9983363,0.838174,0.84565485,0.9999887,0.7597469,0.1279931,0.01611495,0.0031523108,0.5,1.0,7.717019,4.0,0.7327681824058893,3.7441904242840787,430.5450000000001,30.0,3.7045200000000023,75.27000000000001,4.0,2.0,6.0,4.0,2.0,1.0,[]
CC(C)c1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NC(=O)N(C)C)cc1,,CC(C)c1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NC(=O)N(C)C)cc1,0.5585782649569233,0.9673678,0.0,0.7839052964059948,0.0017438531,0.99979943,0.838174,0.3393883,0.9999485,0.9693466,0.1279931,0.07820028,0.5,0.5,1.0,7.6752486,4.0,0.7839052964059948,3.7152102574629478,407.5580000000001,30.0,4.115700000000003,61.440000000000005,3.0,2.0,5.0,3.0,2.0,1.0,[]
CC1C(CCC2CC2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,,CC1C(CCC2CC2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,0.5041124123145304,0.96847075,0.0,0.6616671196411444,0.0016072392,0.99939394,0.78847593,0.2793852,0.9999485,0.7597469,0.1279931,0.0031523108,0.0031523108,0.5,1.0,7.6613646,4.0,0.6616671196411444,3.7276266273779983,419.56900000000013,31.0,4.164600000000004,61.440000000000005,4.0,2.0,7.0,4.0,2.0,1.0,[]
CC(=O)NC(=O)C1C(c2ccc(C(C)C)cc2)NC(c2ccc(C)cc2)C1C,,CC(=O)NC(=O)C1C(c2ccc(C(C)C)cc2)NC(c2ccc(C)cc2)C1C,0.5610178364694239,0.97149706,0.0,0.8279741568049668,0.0039928555,0.9992772,0.90909094,0.082256556,0.99977094,0.9693466,0.1279931,0.3052647,0.5,0.5,1.0,7.6207037,4.0,0.8279741568049668,3.588942635581466,378.51600000000013,28.0,4.419020000000003,58.2,3.0,2.0,4.0,3.0,2.0,1.0,[]
CCCC1NC(c2ccc(C)cc2)C(C(=O)Nc2ccc(Cl)cc2)C1C,,CCCC1NC(c2ccc(C)cc2)C(C(=O)Nc2ccc(Cl)cc2)C1C,0.5226731209654507,0.9710488,0.0,0.7440945161637718,0.01166898,0.99854654,0.87800205,0.0004157424,0.6272377,0.9968477,0.1279931,0.07820028,0.5,0.5,1.0,7.6269836,4.0,0.7440945161637718,3.4247552910416683,370.92400000000004,26.0,5.352420000000005,41.13,2.0,2.0,5.0,3.0,2.0,1.0,[]
Cc1ccccc1C1NC(c2ccc(N)cc2)C(C(=O)NC(=O)N2CCOCC2)C1C,,Cc1ccccc1C1NC(c2ccc(N)cc2)C(C(=O)NC(=O)N2CCOCC2)C1C,0.5340409111514755,0.9674919,0.0,0.6612101681717796,0.0013291836,0.99920416,0.78847593,0.9990913,0.8211723,0.24025309,0.0031523108,0.69473535,0.0031523108,0.5,1.0,7.67371,4.0,0.6612101681717796,3.7565431152005218,422.5290000000003,31.0,2.783520000000001,96.69,5.0,3.0,3.0,4.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2ccccn2)cc1,,Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2ccccn2)cc1,0.615985905031128,0.97677743,0.0,0.9143117714341453,0.0081214905,0.7041146,0.7284598,0.9811085,0.9984321,0.9693466,0.1279931,0.69473535,0.5,0.5,1.0,7.5385036,4.0,0.9143117714341453,3.4803872345988527,309.413,23.0,3.3138200000000015,54.02,3.0,2.0,3.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C3CCC3)C(C)C2C(=O)NC(=O)c2ccc(O)cc2)cc1,,Cc1ccc(C2NC(C3CCC3)C(C)C2C(=O)NC(=O)c2ccc(O)cc2)cc1,0.5541117338236907,0.97338957,0.0,0.6931528443050803,0.002889514,0.9998005,0.87800205,0.8316411,0.9999515,0.7597469,0.0031523108,0.3052647,0.0031523108,0.5,1.0,7.593089,4.0,0.6931528443050803,3.638272961712979,392.4990000000001,29.0,3.722520000000002,78.43,4.0,3.0,4.0,4.0,2.0,1.0,[]
COc1cc(C)ccc1NC(=O)C1C(c2ccc(C)cc2)NC(C)C1C(C)C,,COc1cc(C)ccc1NC(=O)C1C(c2ccc(C)cc2)NC(C)C1C(C)C,0.5428299122930969,0.9759046,0.0,0.7778028723796327,0.0057447553,0.99939954,0.90909094,0.0065658092,0.99159884,0.9693466,0.1279931,0.07820028,0.5,0.5,1.0,7.553274,4.0,0.7778028723796327,3.5333782000170313,380.53200000000004,28.0,4.871940000000004,50.36,3.0,2.0,5.0,3.0,2.0,1.0,[]
CC1NC(c2ccc(-c3ccncc3)cc2)C(C(=O)Nc2cccc(F)c2)C1C,,CC1NC(c2ccc(-c3ccncc3)cc2)C(C(=O)Nc2cccc(F)c2)C1C,0.5048070437292927,0.9690536,0.0,0.6731757909365306,0.008753121,0.99973637,0.87800205,0.009272695,0.9984321,0.9693466,0.1279931,0.3052647,0.0031523108,0.0031523108,1.0,7.653836,4.0,0.6731757909365306,3.4689066142719316,389.4740000000001,29.0,4.811500000000004,54.02,3.0,2.0,4.0,4.0,3.0,1.0,[]
Cc1ccc(C2NC(c3cccc(C)c3)C(c3ccncc3)C2C(=O)NC(N)=O)cc1,,Cc1ccc(C2NC(c3cccc(C)c3)C(c3ccncc3)C2C(=O)NC(N)=O)cc1,0.5207126236854965,0.9752474,0.0,0.6066465316098439,0.0019768476,0.99961966,0.78847593,0.86391205,0.7909885,0.7597469,0.0031523108,0.3052647,0.0031523108,0.0031523108,1.0,7.5640554,4.0,0.6066465316098439,3.6961062270886327,414.5090000000001,31.0,3.6789400000000008,97.11000000000001,4.0,3.0,4.0,4.0,3.0,1.0,[]
Cc1ccc(C2NC(C)C(Cc3cc(C)cc(F)c3)C2C(=O)NS(C)(=O)=O)cc1,,Cc1ccc(C2NC(C)C(Cc3cc(C)cc(F)c3)C2C(=O)NS(C)(=O)=O)cc1,0.5894952401641618,0.975011,0.0,0.7827586605843144,0.0005931854,0.999449,0.87800205,0.99633557,0.9999887,0.7597469,0.1279931,0.07820028,0.5,0.5,1.0,7.5678654,4.0,0.7827586605843144,3.8792954435911557,418.5340000000001,29.0,3.0262400000000005,75.27000000000001,4.0,2.0,5.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NS(C)(=O)=O)cc1,,Cc1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NS(C)(=O)=O)cc1,0.5952807905690802,0.9766622,0.0,0.8282155088330362,0.0033236742,0.99965394,0.9090909,0.99972034,0.9999887,0.7597469,0.1279931,0.07820028,0.5,0.5,1.0,7.540484,4.0,0.8282155088330362,3.616925660149432,386.5170000000001,27.0,2.5787200000000006,75.27000000000001,4.0,2.0,5.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)Nc2ccc(C#N)cc2)cc1,,Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)Nc2ccc(C#N)cc2)cc1,0.5016979394831022,0.9731375,0.0,0.6425319832734402,0.01471746,0.9998487,0.838174,0.0013840199,0.9999896,0.9693466,0.1279931,0.3052647,0.0031523108,0.0031523108,1.0,7.5968747,4.0,0.6425319832734402,3.389005308867132,395.5060000000001,30.0,5.143300000000004,64.92,3.0,2.0,4.0,4.0,3.0,1.0,[]
CC(=O)NC(=O)C1C(c2ccc(C3CC3)cc2)NC(c2ccccc2)C1C,,CC(=O)NC(=O)C1C(c2ccc(C3CC3)cc2)NC(c2ccccc2)C1C,0.5790456425122616,0.97529566,0.0,0.8681298026886412,0.004183471,0.9968399,0.9090909,0.6855563,0.99977094,0.9693466,0.1279931,0.3052647,0.0031523108,0.5,1.0,7.5632734,4.0,0.8681298026886412,3.5818259273559097,362.47300000000007,27.0,3.864600000000002,58.2,3.0,2.0,4.0,4.0,2.0,1.0,[]
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)N(C)C)cc1,,Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)N(C)C)cc1,0.6376288983558556,0.9750954,0.0,0.8759709548908716,0.0036617517,0.9976018,0.9090909,0.96363264,0.9999485,0.9693466,0.1279931,0.69473535,0.5,0.5,1.0,7.5665097,4.0,0.8759709548908716,3.6021490447648166,365.4770000000001,27.0,3.4307200000000018,61.440000000000005,3.0,2.0,3.0,3.0,2.0,1.0,[]
CCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C(C)CC)C1c1ccccc1,,CCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C(C)CC)C1c1ccccc1,0.5403953038918092,0.978008,0.0,0.7605540119952577,0.00089871883,0.99980134,0.87800205,0.051295638,0.99977094,0.9693466,0.1279931,0.01611495,0.5,0.5,1.0,7.516731,5.0,0.7605540119952577,3.816091439146442,392.5430000000001,29.0,4.506820000000004,58.2,3.0,2.0,6.0,3.0,2.0,1.0,[]
CNC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(C)C1c1cccc(Cl)c1,,CNC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(C)C1c1cccc(Cl)c1,0.5886144244281194,0.97584444,0.0,0.7173070798221967,0.0011336803,0.99960434,0.87800205,0.98307276,0.99999505,0.7597469,0.0031523108,0.3052647,0.5,0.5,1.0,7.554273,4.0,0.7173070798221967,3.7807470429095584,414.9370000000001,29.0,3.2944000000000004,73.47,4.0,3.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(c3cccc(N)c3)C(C)C2C(=O)NC(=O)N(C)C)cc1,,Cc1ccc(C2NC(c3cccc(N)c3)C(C)C2C(=O)NC(=O)N(C)C)cc1,0.6065082584024639,0.96728593,0.0,0.7145186481622521,0.0010851622,0.9993974,0.90909094,0.99660516,0.996905,0.7597469,0.0031523108,0.69473535,0.5,0.5,1.0,7.676262,4.0,0.7145186481622521,3.787410168049,380.49200000000013,28.0,3.012920000000001,87.46,4.0,3.0,3.0,3.0,2.0,1.0,[]
CCCC1C(C)NC(c2ccc(C(C)C)cc2)C1C(=O)NC(=O)CSc1ccccc1,,CCCC1C(C)NC(c2ccc(C(C)C)cc2)C1C(=O)NC(=O)CSc1ccccc1,0.5000328680389468,0.964744,0.0,0.5484886150800812,0.0018131137,0.9965009,0.78847593,0.00052934885,0.99977094,0.7597469,0.1279931,0.00061023235,0.5,0.5,1.0,7.7065396,4.0,0.5484886150800812,3.7092796777758776,438.63700000000017,31.0,5.310400000000005,58.2,4.0,2.0,8.0,3.0,2.0,1.0,[]
CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC(=O)NC2CCCCC2)C1C,,CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC(=O)NC2CCCCC2)C1C,0.5101575158717445,0.97202563,0.0,0.6668248231166366,0.0050664544,0.99939394,0.78847593,0.010060251,0.99999887,0.9693466,0.0031523108,0.3052647,0.0031523108,0.5,1.0,7.6131744,4.0,0.6668248231166366,3.552581790850713,419.5690000000003,31.0,4.797200000000004,70.23,3.0,3.0,4.0,4.0,2.0,1.0,[]
CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC2CCCC2)C1C,,CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC2CCCC2)C1C,0.519083639215887,0.9702142,0.0,0.8277864392419021,0.014065921,0.9968526,0.9090909,0.017720819,0.6272377,0.9968477,0.1279931,0.3052647,0.0031523108,0.5,1.0,7.6384273,4.0,0.8277864392419021,3.3959879796760593,362.5170000000002,27.0,4.697500000000004,41.13,2.0,2.0,4.0,4.0,2.0,1.0,[]
Cc1ccc(C(=O)NC(=O)C2C(c3ccc(N(C)C)cc3)NC(C3CCC3)C2C)cc1,,Cc1ccc(C(=O)NC(=O)C2C(c3ccc(N(C)C)cc3)NC(C3CCC3)C2C)cc1,0.5193308579555364,0.9730939,0.0,0.7170991886517603,0.002199471,0.99939394,0.78847593,0.38288367,0.9999485,0.7597469,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.597526,4.0,0.7170991886517603,3.679852511037243,419.5690000000002,31.0,4.082920000000003,61.440000000000005,4.0,2.0,5.0,4.0,2.0,1.0,[]
CC1C(CCl)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,,CC1C(CCl)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,0.5773237348164951,0.97861147,0.0,0.5983078977747084,0.0022916794,0.99989927,0.90909094,0.9893257,0.9999485,0.7597469,0.1279931,0.07820028,0.5,0.5,1.0,7.5056133,4.0,0.5983078977747084,3.6735997400154936,399.92200000000014,28.0,3.2132000000000014,61.440000000000005,4.0,2.0,5.0,3.0,2.0,1.0,[]
CCC1C(Cc2ccccc2Cl)NC(c2ccc(C)cc2)C1C(=O)NC(C)=O,,CCC1C(Cc2ccccc2Cl)NC(c2ccc(C)cc2)C1C(=O)NC(C)=O,0.5582200280567255,0.97757107,0.0,0.7926952637290685,0.0019910932,0.99988973,0.90909094,0.23080164,0.99977094,0.9693466,0.1279931,0.07820028,0.5,0.5,1.0,7.524594,4.0,0.7926952637290685,3.6950115743350205,398.9340000000002,28.0,4.209120000000002,58.2,3.0,2.0,5.0,3.0,2.0,1.0,[]
CCc1ccc(C2NC(c3ccccc3)C(N)C2C(=O)NC(=O)c2ccccc2)cc1,,CCc1ccc(C2NC(c3ccccc3)C(N)C2C(=O)NC(=O)c2ccccc2)cc1,0.5196296060763014,0.96749943,0.0,0.5588714464020876,0.010891318,0.9996527,0.78847593,0.93574494,0.99930227,0.7597469,0.0031523108,0.07820028,0.0031523108,0.0031523108,1.0,7.6736164,4.0,0.5588714464020876,3.435357763192977,413.52100000000013,31.0,3.5347000000000017,84.22,4.0,3.0,5.0,4.0,3.0,1.0,[]
Cc1[nH]ccc1C1C(C)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,,Cc1[nH]ccc1C1C(C)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,0.5066614428136783,0.9755074,0.0,0.5386283168444281,0.00057542324,0.99833524,0.72845984,0.78158736,0.9999721,0.7597469,0.0031523108,0.07820028,0.0031523108,0.0031523108,1.0,7.5598245,4.0,0.5386283168444281,3.883923286861193,430.55200000000013,32.0,3.778520000000002,77.23,4.0,3.0,5.0,4.0,3.0,1.0,[]
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)c2ccc(=O)[nH]c2)cc1,,Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)c2ccc(=O)[nH]c2)cc1,0.5351391258570158,0.9758226,0.0,0.5713810296141252,0.0022114515,0.9995836,0.78847593,0.9952168,0.98396826,0.7597469,0.0031523108,0.3052647,0.0031523108,0.0031523108,1.0,7.554634,4.0,0.5713810296141252,3.6790251082075143,415.4930000000001,31.0,3.0727200000000012,91.06,4.0,3.0,4.0,4.0,3.0,1.0,[]
CCc1ccc(C2NC(C3CCCC3)C(C)C2C(=O)NC(=O)c2ccccc2)cc1,,CCc1ccc(C2NC(C3CCCC3)C(C)C2C(=O)NC(=O)c2ccccc2)cc1,0.5118564581393719,0.9716481,0.0,0.712733944128216,0.004422784,0.9998479,0.838174,0.021774113,0.99977094,0.9693466,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.6185656,4.0,0.712733944128216,3.5733314269351117,404.55400000000003,30.0,4.661000000000004,58.2,3.0,2.0,5.0,4.0,2.0,1.0,[]
CC1CC(CC(=O)NC(=O)C2C(c3ccc(C4CC4)cc3)NC(c3ccccc3)C2C)NC1=O,,CC1CC(CC(=O)NC(=O)C2C(c3ccc(C4CC4)cc3)NC(c3ccccc3)C2C)NC1=O,0.5176499804912489,0.97599506,0.0,0.6139211903374606,5.2690506e-05,0.97638327,0.5815016,0.7997937,0.99712425,0.7597469,0.0031523108,0.01611495,1.001358e-05,0.5,1.0,7.551768,6.0,0.6139211903374606,4.247331263211987,459.59000000000015,34.0,3.759400000000001,87.30000000000001,4.0,3.0,6.0,5.0,2.0,1.0,[]
CCCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2cc(F)ccc2Cl)C1C(C)C,,CCCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2cc(F)ccc2Cl)C1C(C)C,0.5182099590579461,0.9741991,0.0,0.5825797462611895,0.0012286305,0.9937426,0.78847593,0.00024324656,0.99977094,0.9693466,0.1279931,0.01611495,0.5,0.5,1.0,7.5806885,4.0,0.5825797462611895,3.7685215376604138,444.9780000000002,31.0,5.445520000000005,58.2,3.0,2.0,6.0,3.0,2.0,1.0,[]
Cc1ccccc1-c1ccc(C2NC(C)C(C)C2C(=O)NC(=O)C2CCN(C)CC2)cc1,,Cc1ccccc1-c1ccc(C2NC(C)C(C)C2C(=O)NC(=O)C2CCN(C)CC2)cc1,0.5413799210757844,0.9783264,0.0,0.7174945368695643,0.0024381876,0.99779767,0.72845984,0.59701705,0.9999485,0.7597469,0.1279931,0.3052647,0.0031523108,0.5,1.0,7.510903,4.0,0.7174945368695643,3.664158671476578,433.5960000000003,32.0,3.931720000000003,61.440000000000005,4.0,2.0,4.0,4.0,2.0,1.0,[]
CCC1NC(c2ccc(C)cc2)C(C(=O)Nc2cccc(O)c2)C1N(C)C,,CCC1NC(c2ccc(C)cc2)C(C(=O)Nc2cccc(O)c2)C1N(C)C,0.5822031493502127,0.973576,0.0,0.7586177662322098,0.0029245615,0.9980075,0.9090909,0.98165536,0.99998796,0.7597469,0.0031523108,0.07820028,0.5,0.5,1.0,7.5902658,4.0,0.7586177662322098,3.6364321216878936,367.4930000000001,27.0,3.3086200000000012,64.6,4.0,3.0,5.0,3.0,2.0,1.0,[]
CCC1C(c2cc(C)ccc2F)NC(c2ccc(C)cc2)C1C(=O)NC(C)=O,,CCC1C(c2cc(C)ccc2F)NC(c2ccc(C)cc2)C1C(=O)NC(C)=O,0.5777315807853345,0.97956234,0.0,0.835805582748656,0.0016394258,0.9994981,0.90909094,0.31713003,0.99977094,0.9693466,0.1279931,0.3052647,0.5,0.5,1.0,7.4874587,4.0,0.835805582748656,3.724607970246801,382.4790000000001,28.0,4.1332400000000025,58.2,3.0,2.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(c3cccc(Cl)c3N)C(C)C2C(=O)NC=O)cc1,,Cc1ccc(C2NC(c3cccc(Cl)c3N)C(C)C2C(=O)NC=O)cc1,0.5767090449367881,0.97175765,0.0,0.5690866953236106,0.00029546022,0.99866736,0.87800205,0.99292517,0.99930227,0.7597469,0.0031523108,0.3052647,0.5,0.5,1.0,7.6170087,4.0,0.5690866953236106,3.985272572390456,371.8680000000001,26.0,3.1411200000000017,84.22,4.0,3.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)Nc2ccccc2)cc1,,Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)Nc2ccccc2)cc1,0.5404924994832723,0.9695473,0.0,0.8594856327171084,0.014127791,0.9664256,0.838174,0.03937787,0.6272377,0.9968477,0.1279931,0.3052647,0.5,0.5,1.0,7.6473513,4.0,0.8594856327171084,3.3953112421803606,336.47900000000004,25.0,4.554920000000004,41.13,2.0,2.0,4.0,3.0,2.0,1.0,[]
Cc1ccc(C2NC(Cc3cccc(Cl)c3Cl)C(C)C2C(=O)NC(=O)C2CC2)cc1,,Cc1ccc(C2NC(Cc3cccc(Cl)c3Cl)C(C)C2C(=O)NC(=O)C2CC2)cc1,0.5058995073017105,0.9748659,0.0,0.6465619011106403,0.0011151433,0.99350214,0.838174,0.0069290996,0.99977094,0.9693466,0.1279931,0.07820028,0.0031523108,0.5,1.0,7.5701866,4.0,0.6465619011106403,3.7832599330885266,445.39000000000027,30.0,4.8625200000000035,58.2,3.0,2.0,5.0,4.0,2.0,1.0,[]
Cc1ccc(C2NC(c3ccc(C)cc3)C(C(=O)NC3=Nc4ccccc4C3)C2C)cc1,,Cc1ccc(C2NC(c3ccc(C)cc3)C(C(=O)NC3=Nc4ccccc4C3)C2C)cc1,0.5100989515932325,0.9756953,0.0,0.5971181658352153,0.0009807348,0.999125,0.72845984,0.00043672323,0.9979995,0.9693466,0.1279931,0.69473535,1.001358e-05,0.0031523108,1.0,7.556738,4.0,0.5971181658352153,3.802804658098651,423.5600000000002,32.0,5.343840000000005,53.49,3.0,2.0,3.0,5.0,3.0,1.0,[]
