SMILES,Score,Scaffold
CCc1ccc(C2NC(c3ccccc3)C(CC)C2C(=O)NC(=O)C2CCC2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C3CC3)C2C(=O)Nc2cccc(Cl)c2)cc1,0.0,unknown
CCOC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2cccc(Br)c2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(c3cccc(=O)n3C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
CC1NC(c2ccc(C3CC3)cc2)C(C(=O)NC(=O)C2CC2)C1C,0.0,unknown
Cc1ccc(C2NC(c3cc(C)[nH]n3)C(C)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
C=CC(=O)NC(=O)C1C(c2ccc(-c3ccc(C)cc3)cc2)NC(C)C1C,0.0,unknown
CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC(=O)c2cc(F)ccn2)C1C,0.0,unknown
CCC1C(CC(C)C)NC(c2ccc(C)cc2)C1C(=O)NC(=O)c1ccc(F)c(Cl)c1,0.0,unknown
Cc1ccc(C2NC(c3cccc(C)c3)C(C(C)C)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3C)C(C)C2C(=O)NC2CCNC2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(-c3ccc4cnn(C)c4c3)cc2)NC(C)C1C,0.0,unknown
CCC1C(c2cccc(C)c2)NC(c2ccc(C)cc2)C1C(=O)NC(=O)C1CC1,0.0,unknown
CCNC(=O)NC(=O)C1C(c2ccc(C(C)C)cc2)NC(C(C)C)C1c1cc(C)cc(C)c1,0.0,unknown
CCCC1C(c2ccccc2)NC(c2ccc(CC)cc2)C1C(=O)NC(C)=O,0.0,unknown
CC(C)c1ccc(C2NC(C)C(C)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,0.0,unknown
CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC(=O)c2ccccc2)C1N(C)C,0.0,unknown
CCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2cccc(Cl)c2)C1CC,0.0,unknown
Cc1ccc(C2NC(c3ccc(N(C)C)cc3)C(C(=O)NC3=CCC3)C2C)cc1F,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NC2(N(C)C)COC2)cc1,0.0,unknown
CC(=O)c1cccc(NC(=O)C2C(c3ccc(C)cc3)NC(C3CCCC3)C2C)c1,0.0,unknown
CCCC1C(C)NC(c2ccc(-c3cccc(O)c3)cc2)C1C(=O)NC(C)=O,0.0,unknown
CC1C(C2CCC2)NC(c2ccc(N(C)C)cc2)C1C(=O)Nc1ccccc1,0.0,unknown
CCC1C(C)NC(c2ccc(C3CC3)cc2)C1C(=O)NC(=O)c1ccc(C)cc1,0.0,unknown
CC1C(c2cc[nH]c2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3cc(C)cc(C)c3)C2C(=O)NC2=NCCC2)cc1,0.0,unknown
CC1CCC1C1C(C)NC(c2ccc(N(C)C)cc2)C1C(=O)Nc1ccccc1,0.0,unknown
CC(C)CC(=O)NC(=O)C1C(c2ccc(-c3ccccc3)cc2)NC(C)C1C,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(-c3ccccc3)cc2)NC(C)C1C,0.0,unknown
Cc1ccc(C2NC(C3CCNCC3)C(C(C)C)C2C(=O)NC2Cc3ccccc3C2)cc1,0.0,unknown
CCCC1C(C(C)C)NC(c2ccc(C(C)C)cc2)C1C(=O)Nc1ccccc1,0.0,unknown
Cc1ccc(C2NC(C)C(CC3CC3)C2C(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,0.0,unknown
CC(C)c1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NC(=O)N(C)C)cc1,0.0,unknown
CC1C(CCC2CC2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C(C)C)cc2)NC(c2ccc(C)cc2)C1C,0.0,unknown
CCCC1NC(c2ccc(C)cc2)C(C(=O)Nc2ccc(Cl)cc2)C1C,0.0,unknown
Cc1ccccc1C1NC(c2ccc(N)cc2)C(C(=O)NC(=O)N2CCOCC2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2ccccn2)cc1,0.0,unknown
Cc1ccc(C2NC(C3CCC3)C(C)C2C(=O)NC(=O)c2ccc(O)cc2)cc1,0.0,unknown
COc1cc(C)ccc1NC(=O)C1C(c2ccc(C)cc2)NC(C)C1C(C)C,0.0,unknown
CC1NC(c2ccc(-c3ccncc3)cc2)C(C(=O)Nc2cccc(F)c2)C1C,0.0,unknown
Cc1ccc(C2NC(c3cccc(C)c3)C(c3ccncc3)C2C(=O)NC(N)=O)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(Cc3cc(C)cc(F)c3)C2C(=O)NS(C)(=O)=O)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NS(C)(=O)=O)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)Nc2ccc(C#N)cc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C3CC3)cc2)NC(c2ccccc2)C1C,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)N(C)C)cc1,0.0,unknown
CCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C(C)CC)C1c1ccccc1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(C)C1c1cccc(Cl)c1,0.0,unknown
Cc1ccc(C2NC(c3cccc(N)c3)C(C)C2C(=O)NC(=O)N(C)C)cc1,0.0,unknown
CCCC1C(C)NC(c2ccc(C(C)C)cc2)C1C(=O)NC(=O)CSc1ccccc1,0.0,unknown
CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC(=O)NC2CCCCC2)C1C,0.0,unknown
CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC2CCCC2)C1C,0.0,unknown
Cc1ccc(C(=O)NC(=O)C2C(c3ccc(N(C)C)cc3)NC(C3CCC3)C2C)cc1,0.0,unknown
CC1C(CCl)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,0.0,unknown
CCC1C(Cc2ccccc2Cl)NC(c2ccc(C)cc2)C1C(=O)NC(C)=O,0.0,unknown
CCc1ccc(C2NC(c3ccccc3)C(N)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1[nH]ccc1C1C(C)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)c1ccccc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)c2ccc(=O)[nH]c2)cc1,0.0,unknown
CCc1ccc(C2NC(C3CCCC3)C(C)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CC1CC(CC(=O)NC(=O)C2C(c3ccc(C4CC4)cc3)NC(c3ccccc3)C2C)NC1=O,0.0,unknown
CCCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2cc(F)ccc2Cl)C1C(C)C,0.0,unknown
Cc1ccccc1-c1ccc(C2NC(C)C(C)C2C(=O)NC(=O)C2CCN(C)CC2)cc1,0.0,unknown
CCC1NC(c2ccc(C)cc2)C(C(=O)Nc2cccc(O)c2)C1N(C)C,0.0,unknown
CCC1C(c2cc(C)ccc2F)NC(c2ccc(C)cc2)C1C(=O)NC(C)=O,0.0,unknown
Cc1ccc(C2NC(c3cccc(Cl)c3N)C(C)C2C(=O)NC=O)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3cccc(Cl)c3Cl)C(C)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccc(C)cc3)C(C(=O)NC3=Nc4ccccc4C3)C2C)cc1,0.0,unknown
CCC1C(C)NC(c2ccc(C3CC3)cc2)C1C(=O)Nc1ccccc1,0.0,unknown
Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)NC(=O)c2ccc(F)cc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)C2CC2C)cc1,0.0,unknown
CC1C(c2cccc(Cl)c2Cl)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(N)=O,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C(N)=O)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1nc(NC(=O)C2C(c3ccc(C(C)C)cc3)NC(C)C2C(C)C)cs1,0.0,unknown
CCc1ccc(C2NC(c3ncc(C)s3)C(C)C2C(=O)NS(C)(=O)=O)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3cccc(C)c3)C2C(=O)NC2CN(C)C2)cc1,0.0,unknown
COC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2cc(C)cc(C)c2C)C1C(C)C,0.0,unknown
CCc1ccc(C2NC(C)C(C)C2C(=O)Nc2cccc(F)c2C)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)Nc2nnco2)cc1,0.0,unknown
CNC(=O)C1C(c2ccc(C)cc2)NC(C)C1c1cccc(F)c1,0.0,unknown
Cc1cccc(C(=O)NC(=O)C2C(c3ccc(C4CC4)cc3)NC(C)C2C(C)C)c1,0.0,unknown
CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC2=CCC=CC2)C1C,0.0,unknown
CCc1ccc(C2NC(C)C(C(C)C)C2C(=O)NCc2cccc(O)c2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)C2CCCC2C(=O)O)cc1,0.0,unknown
CC1NC(c2ccc(N)cc2)C(C(=O)NC(=O)c2ccccc2)C1c1ccc(F)cc1,0.0,unknown
Cc1ccc(C(=O)NC(=O)C2C(c3ccc(C)cc3)NC(C)C2c2ccccn2)cc1,0.0,unknown
CC1C(C2CC2)NC(c2ccc(C3COC3)cc2)C1C(=O)NC(=O)c1cccs1,0.0,unknown
CCC(CC)Cc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(c2ccccc2)C1C(C)C,0.0,unknown
Cc1ccc(C2NC(N)C(Cc3ccccc3)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3cccc(C)c3C)C2C(=O)NS(C)(=O)=O)cc1,0.0,unknown
CCc1ccc(C2NC(CC(=O)O)C(C)C2C(=O)Nc2cccc(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(C3CCCCC3O)C(C)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccsn3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CN(C)c1ccc(C2NC(N)C(c3ccccc3)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C3CC3)C(C(C)C)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
CC1NC(c2ccc(C3CCOCC3)cc2)C(C(=O)NC(=O)Nc2ccccc2)C1C,0.0,unknown
CCC1NC(c2ccc(C)cc2)C(C(=O)NC2=CC(C)C(=O)C2)C1CC,0.0,unknown
CCCC1C(c2ccc(C)cc2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(C)=O,0.0,unknown
CCC1C(c2cccc(C)c2)NC(c2ccc(C)cc2)C1C(=O)NC1CCN(S(C)(=O)=O)C1,0.0,unknown
Cc1ccc(C2NC(c3ccc(C)cc3)C(C(C)C)C2C(=O)NC2CC2)cc1,0.0,unknown
CCC1C(C)NC(c2ccc(CC(C)C)cc2)C1C(=O)NC(=O)c1ccccc1C,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)CC2CCC2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NS(=O)(=O)C2CCN(C)C2)cc1,0.0,unknown
CC1NC(c2ccc(-c3ccccc3)cc2)C(C(=O)NC2CCNCC2)C1C,0.0,unknown
Cc1ccc(C2NC(c3ccc(C)cc3)C(C(=O)NC(=O)N3CCC(C)(F)CC3)C2C)cc1,0.0,unknown
Cc1ccc(C2NC(c3cccc(F)c3)C(C)C2C(=O)NC(=O)CC2CCCC2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3Cl)C(C)C2C(=O)NC2CCC2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)Nc2cccc(CN(C)C)c2)cc1,0.0,unknown
Cc1cccc(C2NC(c3ccc(C(C)C)cc3)C(C(=O)NC(=O)N(C)C)C2C)c1Cl,0.0,unknown
CCCCC1NC(c2ccc(N(C)C)cc2)C(C(=O)NC(N)=O)C1CC,0.0,unknown
CCC1C(c2cccc(C)c2)NC(c2ccc(C)cc2)C1C(=O)NC(=O)C1CCCC1,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3)C(N)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CCC1NC(c2ccc(C)cc2)C(C(=O)Nc2cc(OC)ccc2OC)C1C,0.0,unknown
CC1NC(c2ccc(C3CCC3)cc2)C(C(=O)Nc2ccc(F)cc2)C1C,0.0,unknown
CCC1C(c2cc(C)ccc2C)NC(c2ccc(C)cc2)C1C(=O)NC(=O)C1CC1,0.0,unknown
Cc1ccc(C2NC(C)C(C3CCCCC3)C2C(=O)NC(=O)c2ccc(F)cc2Cl)cc1,0.0,unknown
Cc1ccc(C2NC(c3cccc(F)c3)C(C)C2C(=O)Nc2ccccn2)cc1,0.0,unknown
CCC1NC(c2ccc(C3CC3)cc2)C(C(=O)NS(=O)(=O)c2ccccc2)C1C,0.0,unknown
CCC1NC(c2ccc(C(C)C)cc2)C(C(=O)NC(=O)Nc2ccccc2)C1C(C)C,0.0,unknown
CC1NC(c2ccc(C3CCC3)cc2)C(C(=O)NC(=O)c2ccccc2)C1C,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(C(C)C)C2C(=O)NC(=O)c2ccc(Cl)cc2F)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(N)=O)cc1,0.0,unknown
CC(C)c1ccc(C2NC(c3cccc(Br)c3)C(C)C2C(=O)NC(=O)N2CCC2)cc1,0.0,unknown
CC1C(c2ccccc2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(=O)CN1CCCC1,0.0,unknown
CCc1ccc(C2NC(C)C(C3CC3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CNC(=O)C1C(c2ccc(N(C)C)cc2)NC(CCO)C1c1ccccc1,0.0,unknown
CCC1C(C2CCCC2)NC(c2ccc(C)cc2)C1C(=O)NC(=O)c1ccccc1,0.0,unknown
CCCC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccc(C)o2)C1C,0.0,unknown
CCSCC(=O)NC(=O)C1C(c2ccc(CC)cc2)NC(C)C1C,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(C(C)C)C2C(=O)Nc2ccc(Cl)cc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(CC3CCC3)C2C(=O)Nc2cccc(O)c2)cc1,0.0,unknown
CC(=O)c1ccc(NC(=O)C2C(c3ccc(C(C)C)cc3)NC(C(C)C)C2C)cc1,0.0,unknown
CCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2cccc(C)c2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)c2cc[n+](C)cc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccn3)C2C(=O)Nc2nccs2)cc1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccccc2Cl)C1C,0.0,unknown
CCCC(=O)c1ccc(C2NC(c3ccccc3C)C(CC)C2C(=O)NC=O)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)Nc2cnccn2)cc1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1c1ccccc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3C)C2C(=O)NC(=O)N2CCN(C)CC2)cc1,0.0,unknown
COC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2cccc(C)c2)C1C,0.0,unknown
CCOCC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(c2cccc(Cl)c2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(c3cc[nH]c3)C2C(=O)NC(=O)c2ccccc2C)cc1,0.0,unknown
Cc1ccc(-c2ccc(C3NC(C)C(C)C3C(=O)NC(=O)N3CCC3)cc2)cc1,0.0,unknown
Cc1ccc(C2NC(C3(C)CC3)C(C)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(C3CCCC3)C2C(=O)NS(=O)(=O)c2ccccc2)cc1,0.0,unknown
CC1NC(c2ccc(N(C)C)cc2)C(C(=O)NC2=CCCC2)C1C,0.0,unknown
CC(C)c1ccc(C2NC(C)C(CCl)C2C(=O)NC(=O)Nc2ccccc2)cc1,0.0,unknown
CCC1C(C)NC(c2ccc(C)cc2)C1C(=O)NC1CCCCC1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C(C)C)cc2)NC(C)C1c1cnc(C)n1C,0.0,unknown
CC1NC(c2ccc(C3CCC3)cc2)C(C(=O)NC(=O)c2ccccc2)C1C1CC1,0.0,unknown
Cc1ccc(C(=O)NC(=O)C2C(c3ccc(C)cc3)NC(C)C2C2CC2)cc1,0.0,unknown
CC1C(N)NC(c2ccc(-c3ccccc3)cc2)C1C(=O)NC(=O)c1cccs1,0.0,unknown
Cc1ccc(C2NC(c3cccc(C)c3)C(C)C2C(=O)NC2CC2)cc1,0.0,unknown
Cc1ccc(C2NC(c3cccc(F)c3)C(C)C2C(=O)Nc2cc[nH]c(=O)c2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccc(Cl)cc3)C2C(=O)NC=O)cc1,0.0,unknown
CC1NC(c2ccc(C3CC3)cc2)C(C(=O)NC(=O)c2ccc3ccccn23)C1C,0.0,unknown
CCc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)C2CCCC2)cc1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccccc2C)C1C(C)C,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)N2CCOCC2)cc1,0.0,unknown
Cc1ccc(C2NC(c3cccc(Cl)c3)C(C)C2C(=O)NC(=O)C2CCN(C)C2)cc1,0.0,unknown
CCCC1NC(c2ccc(C)cc2)C(C(=O)NC(C)=O)C1c1ccc(C)o1,0.0,unknown
Cc1ccc(C2NC(c3cccnc3)C(C)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CNC(=O)C1C(c2ccc(C)cc2)NC(c2ccc(C)cc2)C1N(C)C,0.0,unknown
CNC1C(Cc2ccccc2)NC(c2ccc(C)cc2)C1C(=O)NC(=O)c1ccc(F)cc1,0.0,unknown
CCCC1NC(c2ccc(C)cc2)C(C(=O)NC(=O)c2cccc(C)c2)C1C,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(C)C1Cc1ccccc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C(C)C)cc2)NC(c2ccc(C)c(C)c2)C1C,0.0,unknown
CCc1ccc(C2NC(c3ccccc3)C(C3CC3)C2C(=O)NS(C)(=O)=O)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3cc[nH]c3C)C2C(=O)NC(=O)c2ccc(F)cc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(CC(=O)O)C1c1ccc(C)c(C)c1,0.0,unknown
CC(C)C1C(C2CC2)NC(c2ccc(N(C)C)cc2)C1C(=O)Nc1ccccc1,0.0,unknown
Cc1ccccc1Nc1ccc(C2NC(C)C(C)C2C(=O)NS(C)(=O)=O)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccc(C)ccc3=O)C(C)C2C(=O)NC(N)=O)cc1,0.0,unknown
CC(C)C1NC(c2ccc(CC3CC3)cc2)C(C(=O)NC(=O)c2ccc(F)cc2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(C(C)(C)C)C2C(=O)Nc2ccc(C(C)C)cc2)cc1,0.0,unknown
CCc1ccc(C2NC(c3cccc(F)c3)C(C)C2C(=O)NC=O)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C(C)C)C2C(=O)NC(=O)c2c(F)cccc2Cl)cc1,0.0,unknown
Cc1ccc(C2NC(c3cccc(C)c3)C(C)C2C(=O)NC(=O)c2cccn(C)c2=O)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)N2Cc3ccccc3C2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NC(=O)N2CCC(C)CC2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3C)C(C)C2C(=O)NC=O)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3ccccc3)C(C)C2C(=O)NC(=O)C2CCC2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccc(F)cc3)C2C(=O)NC(=O)n2cccc2)cc1,0.0,unknown
CC(C)c1ccc(C2NC(c3ccccc3)C(C)C2C(=O)NS(C)(=O)=O)cc1,0.0,unknown
CCc1ccc(C2NC(N)C(c3ccccc3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CCc1ccc(C2NC(c3ccccc3C)C(C)C2C(=O)NC=O)cc1,0.0,unknown
Cc1ccc(C2NC(c3cccc(Cl)c3)C(C)C2C(=O)NC(=O)N(C)C)cc1,0.0,unknown
CCC(C)CC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(c2cccc(C)c2)C1C,0.0,unknown
CC1C(c2cccs2)NC(c2ccc(N(C)C)cc2)C1C(=O)NC(N)=O,0.0,unknown
CC1NC(c2ccc(CCO)cc2)C(C(=O)NC(=O)c2ccccc2)C1c1ccccc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3c[nH]c(C)c3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(CC3CC3)C(C3CC3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)Nc2ccc(C)nc2C)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3ccc(C)cc3C)C(C)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
Cc1ccc(CC(=O)NC(=O)C2C(c3ccc(C(C)C)cc3)NC(C)C2C(C)C)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3C)C(CC3CC3)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
Cc1ccccc1-c1ccc(C2NC(C)C(C)C2C(=O)Nc2ccco2)cc1,0.0,unknown
CC1C(c2ccccc2)NC(c2ccc(-c3ccccc3)cc2)C1C(=O)NS(C)(=O)=O,0.0,unknown
Cc1ccc(C2NC(c3cc(C)cc(Cl)c3)C(C)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3)C(C)C2C(=O)Nc2cnc(C)cc2C)cc1,0.0,unknown
CCc1ccc(C2NC(C)C(N3CCCCC3)C2C(=O)Nc2cccc(Cl)c2)cc1,0.0,unknown
COc1ccccc1NC(=O)C1C(c2ccc(C)cc2)NC(C2CC2)C1C,0.0,unknown
Cc1ccc(C2NC(c3ccccn3)C(C)C2C(=O)Nc2cccc(=O)[nH]2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccco3)C(C)C2C(=O)Nc2c(C)cccc2C)cc1,0.0,unknown
CCC1CC(C(=O)NC(=O)C2C(c3ccc(C)cc3)NC(C)C2c2cccc(C)c2)C1,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2ccco2)C1c1ccccc1,0.0,unknown
CCC1C(C)NC(c2ccc(C)cc2)C1C(=O)NS(=O)(=O)c1ccc(C)c(C)c1,0.0,unknown
Cc1ccc(C2NC(C3CCC(=O)C3)C(C(C)C)C2C(=O)Nc2ccc(Cl)cc2)cc1,0.0,unknown
CC(=O)NC(=O)C1C(c2ccc(C)cc2)NC(c2c(C)cccc2C)C1C,0.0,unknown
Cc1ccc(NC(=O)C2C(c3ccc(C)cc3)NC(C)C2c2ncc[nH]2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C3CCCCCC3)C2C(=O)NC(=O)c2ccccc2)cc1,0.0,unknown
CC1C(c2ccc(Cl)cc2)NC(c2ccc(N)cc2)C1C(=O)NC(N)=O,0.0,unknown
Cc1ccc(C2NC(c3ccccc3Cl)C(C)C2C(=O)NC(=O)N2CCCN(C)CC2)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3cccc(C)c3)C(C)C2C(=O)NC(=O)N2CCCC2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(C3CCCC3)C2C(=O)NC(=O)c2ccc(Cl)cc2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccccc3C)C(C3CC3)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
Cc1ccc(C2NC(c3ccc(C)cc3)C(C(=O)NC3CCC(C)CC3)C2C)cc1,0.0,unknown
CNC(=O)C1C(c2ccc(N(C)C)cc2)NC(CC(=O)NCc2ccccc2C)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(C3(C)CCCC3)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3cccc(C)c3)C2C(=O)NC(N)=O)cc1,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(C(C)C)C2C(=O)NC(=O)c2cccc(N)c2)cc1,0.0,unknown
CC1NC(c2ccc(-c3ccnn3C)cc2)C(C(=O)NC(=O)c2cccs2)C1C,0.0,unknown
CCc1ccc(C2NC(C)C(CC3CC3)C2C(=O)NC(=O)c2cccc(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(c3cccc(C)c3)C(N(C)C)C2C(=O)NC(N)=O)cc1,0.0,unknown
CC(C)OC(=O)NC(=O)C1C(c2ccc(N)cc2)NC(CCC(=O)O)C1C,0.0,unknown
CNC(=O)NC(=O)C1C(c2ccc(N(C)C)cc2)NC(c2cncc(C)c2)C1C,0.0,unknown
Cc1ccc(C2NC(C)C(c3ccccc3)C2C(=O)NC(=O)c2cncc(C)c2)cc1,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(N(C)C)C2C(=O)NC(=O)C2CC2)cc1,0.0,unknown
Cc1ccc(C)c(C(=O)NC(=O)C2C(c3ccc(C(C)C)cc3)NC(C)C2C)c1,0.0,unknown
Cc1ccc(C2NC(C)C(C)C2C(=O)NC(=O)NC(N)=O)cc1,0.0,unknown
Cc1ccc(C2NC(Cc3cccc(C)c3)C(C(C)C)C2C(=O)NS(=O)(=O)C2CC2)cc1,0.0,unknown
Cc1ccc(C2NC(C)C(c3cc(C)on3)C2C(=O)Nc2ccccc2)cc1,0.0,unknown
Cc1ccc(C2NC(C(C)C)C(C)C2C(=O)NC(=O)Cc2ccccc2C)cc1,0.0,unknown
